date,site,observer,measurement_type,plot,monolayer,plot_location,bed_depth,mussel_length,top,under,entered_by,checked_by,notes
2018-09-14,Fifth Beach,DVM,Mussel length,3,N,NA,NA,30,2,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,3,N,NA,NA,40,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,3,N,NA,NA,50,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,3,N,NA,NA,60,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,3,N,NA,NA,80,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,3,N,1,140,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,3,N,2,80,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,3,N,3,120,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,3,N,4,120,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,3,N,5,80,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,4,N,NA,NA,20,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,4,N,NA,NA,30,4,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,4,N,NA,NA,40,3,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,4,N,NA,NA,50,2,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,4,N,1,120,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,4,N,2,60,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,4,N,3,120,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,4,N,4,70,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,4,N,5,90,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,5,N,NA,NA,20,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,5,N,NA,NA,30,7,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,5,N,NA,NA,50,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel length,5,N,NA,NA,70,1,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,5,N,1,80,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,5,N,2,60,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,5,N,3,80,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,5,N,4,110,NA,NA,NA,KH,TF,NA
2018-09-14,Fifth Beach,DVM,Mussel depth,5,N,5,160,NA,NA,NA,KH,TF,*estimated
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,30,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,40,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,50,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,60,NA,3,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,70,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,80,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,1,N,NA,NA,90,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,1,N,1,60,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,1,N,2,90,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,1,N,3,60,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,1,N,4,40,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,1,N,5,70,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,2,Y,NA,NA,20,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,2,Y,NA,NA,30,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,2,Y,NA,NA,40,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,2,Y,NA,NA,50,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,2,Y,NA,NA,60,NA,3,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,2,Y,1,0,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,2,Y,2,0,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,2,Y,3,0,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,2,Y,4,0,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,2,Y,5,40,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,3,N,NA,NA,40,1,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,3,N,NA,NA,50,NA,4,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,3,N,NA,NA,60,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,3,N,NA,NA,70,1,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,3,N,NA,NA,90,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,3,N,1,90,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,3,N,2,80,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,3,N,3,70,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,3,N,4,90,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,3,N,5,90,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,4,N,NA,NA,40,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,4,N,NA,NA,50,1,4,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,4,N,NA,NA,60,2,4,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,4,N,NA,NA,90,NA,1,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,4,N,1,100,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,4,N,2,110,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,4,N,3,120,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,4,N,4,100,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,4,N,5,100,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,5,Y,NA,NA,20,1,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,5,Y,NA,NA,40,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,5,Y,NA,NA,50,NA,4,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,5,Y,NA,NA,60,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel length,5,Y,NA,NA,70,NA,2,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,5,Y,1,60,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,5,Y,2,70,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,5,Y,3,80,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,5,Y,4,80,NA,NA,NA,KH,TF,NA
2018-11-22,North Beach,KH/BMM,Mussel depth,5,Y,5,70,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,30,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,40,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,50,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,60,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,70,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel length,1,N,NA,NA,100,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel depth,1,N,1,70,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel depth,1,N,2,90,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel depth,1,N,3,90,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel depth,1,N,4,30,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,KH/MAW,Mussel depth,1,N,5,40,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,2,N,NA,NA,20,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,2,N,NA,NA,30,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,2,N,NA,NA,40,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,2,N,NA,NA,50,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,2,N,NA,NA,60,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,2,N,1,50,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,2,N,2,50,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,2,N,3,40,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,2,N,4,70,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,2,N,5,80,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,3,N,NA,NA,30,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,3,N,NA,NA,40,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,3,N,NA,NA,60,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,3,N,NA,NA,80,NA,5,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,3,N,1,130,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,3,N,2,120,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,3,N,3,80,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,3,N,4,70,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,3,N,5,50,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,4,N,NA,NA,50,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,4,N,NA,NA,60,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,4,N,NA,NA,70,NA,4,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,4,N,NA,NA,80,NA,1,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,4,N,1,120,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,4,N,2,110,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,4,N,3,130,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,4,N,4,120,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,4,N,5,110,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,5,N,NA,NA,20,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,5,N,NA,NA,30,NA,2,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,5,N,NA,NA,40,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel length,5,N,NA,NA,50,NA,3,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,5,N,1,100,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,5,N,2,140,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,5,N,3,70,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,5,N,4,100,NA,NA,NA,KH,TF,NA
2018-11-23,Fifth Beach,DVM/OP,Mussel depth,5,N,5,90,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,1,N,NA,NA,20,NA,3,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,1,N,NA,NA,30,NA,3,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,1,N,NA,NA,40,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,1,N,NA,NA,50,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,1,N,NA,NA,60,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,1,N,1,110,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,1,N,2,120,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,1,N,3,100,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,1,N,4,150,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,1,N,5,80,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,2,N,NA,NA,30,NA,3,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,2,N,NA,NA,40,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,2,N,NA,NA,50,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,2,N,NA,NA,60,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,2,N,NA,NA,70,NA,3,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,2,N,1,130,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,2,N,2,100,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,2,N,3,80,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,2,N,4,130,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,2,N,5,80,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,3,N,NA,NA,20,5,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,3,N,NA,NA,30,2,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,3,N,NA,NA,40,2,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,3,N,NA,NA,50,1,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,3,N,1,120,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,3,N,2,90,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,3,N,3,80,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,3,N,4,100,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,3,N,5,40,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,10,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,20,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,40,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,50,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,60,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,70,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,4,N,NA,NA,80,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,4,N,1,110,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,4,N,2,130,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,4,N,3,140,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,4,N,4,60,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,4,N,5,80,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,5,N,NA,NA,10,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,5,N,NA,NA,20,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,5,N,NA,NA,30,NA,2,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,5,N,NA,NA,40,NA,5,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel length,5,N,NA,NA,60,NA,1,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,5,N,1,20,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,5,N,2,30,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,5,N,3,100,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,5,N,4,100,NA,NA,NA,KH,TF,NA
2018-11-24,West Beach,OP/DVM,Mussel depth,5,N,5,90,NA,NA,NA,KH,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel length,1,N,NA,NA,30,2,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel length,1,N,NA,NA,40,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel length,1,N,NA,NA,50,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel length,1,N,NA,NA,60,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel length,1,N,NA,NA,70,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel depth,1,N,1,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel depth,1,N,2,40,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel depth,1,N,3,30,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel depth,1,N,4,40,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,GSB/DVM,Mussel depth,1,N,5,50,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,2,N,NA,NA,20,4,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,2,N,NA,NA,30,2,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,2,N,NA,NA,40,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,2,N,NA,NA,70,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,2,N,1,0,NA,NA,NA,GSB/KB,TF,No mussels present in most of the plot!
2019-02-18,North Beach,DVM/MW,Mussel depth,2,N,2,0,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,2,N,3,0,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,2,N,4,1,NA,NA,NA,GSB/KB,TF,possibly a baby mussel here?
2019-02-18,North Beach,DVM/MW,Mussel depth,2,N,5,30,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,3,Y,NA,NA,30,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,3,Y,NA,NA,40,4,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,3,Y,NA,NA,50,4,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,3,Y,NA,NA,60,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,3,Y,1,80,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,3,Y,2,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,3,Y,3,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,3,Y,4,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,3,Y,5,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,4,Y,NA,NA,10,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,4,Y,NA,NA,30,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,4,Y,NA,NA,40,5,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,4,Y,NA,NA,70,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,4,Y,1,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,4,Y,2,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,4,Y,3,120,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,4,Y,4,120,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,4,Y,5,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,5,Y,NA,NA,20,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,5,Y,NA,NA,40,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,5,Y,NA,NA,50,2,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,5,Y,NA,NA,60,3,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel length,5,Y,NA,NA,80,1,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,5,Y,1,60,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,5,Y,2,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,5,Y,3,50,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,5,Y,4,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-18,North Beach,DVM/MW,Mussel depth,5,Y,5,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,1,N,NA,NA,20,5,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,1,N,NA,NA,30,2,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,1,N,NA,NA,40,2,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,1,N,NA,NA,90,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,1,N,1,0,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,1,N,2,30,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,1,N,3,60,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,1,N,4,80,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,1,N,5,20,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,2,N,NA,NA,20,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,2,N,NA,NA,30,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,2,N,NA,NA,40,4,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,2,N,NA,NA,50,3,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,2,N,NA,NA,60,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,2,N,1,80,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,2,N,2,110,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,2,N,3,80,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,2,N,4,120,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,2,N,5,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,3,N,NA,NA,20,3,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,3,N,NA,NA,30,3,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,3,N,NA,NA,40,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,3,N,NA,NA,50,2,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,3,N,NA,NA,60,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,3,N,1,160,NA,NA,NA,GSB/KB,TF,*estimate- layer was too deep to measure
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,3,N,2,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,3,N,3,90,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,3,N,4,100,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel depth,3,N,5,70,NA,NA,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,4,N,NA,NA,20,1,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,4,N,NA,NA,30,2,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,4,N,NA,NA,50,5,NA,GSB/KB,TF,NA
2019-02-19,Fifth Beach,DVM/KH,Mussel length,4,N,NA,NA,60,2,NA,GSB/KB,TF,NA
